Index,Left offset,Top offset,Right offset,Bottom offset,Index of palm class
64855,38483,24881,38583,24982,3
64856,38573,24831,38685,24944,3
64857,38532,25082,38644,25195,3
64858,38542,25186,38654,25299,3
64859,38475,25235,38588,25349,3
64860,38800,24736,38913,24849,3
64861,38795,24846,38908,24959,3
64862,38796,24954,38909,25067,3
64863,38790,25058,38903,25171,3
64864,38789,25190,38901,25303,3
64865,38698,25024,38810,25137,3
64866,38700,25128,38812,25241,3
64867,38691,25244,38803,25357,3
64868,38887,25022,39000,25135,3
64869,38885,25139,38998,25252,3
64870,38883,25249,38996,25362,3
64871,38996,24732,39108,24846,3
64872,38996,24850,39108,24964,3
64873,38990,25086,39103,25199,3
64874,38984,25197,39097,25310,3
64875,39099,24795,39211,24909,3
64876,39092,24890,39204,25004,3
64877,39092,25024,39204,25138,3
64878,39090,25140,39202,25253,3
64879,39090,25251,39202,25364,3
64880,39190,24747,39303,24860,3
64881,39188,24860,39301,24973,3
64882,39199,25003,39286,25091,3
64883,39184,25080,39297,25194,3
64884,39183,25197,39295,25310,3
64885,39301,24801,39401,24902,3
64886,39295,24892,39395,24993,3
64887,39290,25033,39390,25133,3
64888,39281,25138,39394,25252,3
64889,39278,25252,39391,25365,3
64890,39280,25366,39393,25479,3
64891,39282,25482,39394,25595,3
64892,39281,25600,39393,25713,3
64893,39279,25719,39391,25832,3
64894,39186,25309,39298,25422,3
64895,39182,25430,39294,25543,3
64896,39175,25541,39287,25654,3
64897,39183,25654,39296,25767,3
64898,39175,25764,39288,25877,3
64899,39081,25364,39194,25477,3
64900,39084,25485,39184,25586,3
64901,39075,25594,39188,25707,3
64902,39076,25705,39189,25818,3
64903,38985,25306,39098,25419,3
64904,38983,25423,39096,25536,3
64905,38980,25533,39093,25646,3
64906,38998,25670,39073,25746,5
64907,38892,25357,39004,25470,3
64908,38790,25310,38902,25423,3
64909,38812,25421,38900,25509,3
64910,38886,25478,38998,25591,3
64911,38884,25693,38972,25781,6
64912,38786,25643,38874,25731,6
64913,38788,25752,38875,25840,6
64914,38897,25824,38959,25887,6
64915,38690,25585,38777,25673,3
64916,38661,25669,38774,25782,3
64917,38692,25802,38779,25890,3
64918,38477,25465,38589,25578,3
64919,38476,25584,38588,25697,3
64920,38495,25710,38583,25798,3
64921,38577,25635,38689,25748,3
64922,38583,25763,38683,25864,3
64923,38488,25824,38588,25925,3
64924,38588,25856,38700,25969,3
64925,38591,25417,38678,25505,3
64926,38592,25530,38679,25618,3
64927,38489,25369,38576,25457,6
64928,38393,25313,38481,25401,6
64929,38385,25407,38497,25520,3
64930,38383,25528,38495,25641,3
64931,38379,25641,38479,25742,6
64932,38388,25766,38488,25867,3
64933,38286,25342,38398,25455,3
64934,38287,25465,38400,25578,3
64935,38286,25560,38399,25673,3
64936,38290,25694,38403,25807,3
64937,38180,25638,38292,25751,3
64938,38185,25754,38297,25867,3
64939,38199,25313,38312,25426,3
64940,38091,25362,38203,25475,3
64941,38090,25455,38190,25556,3
64942,37995,25308,38107,25421,3
64943,37995,25424,38107,25537,3
64944,37995,25513,38107,25626,3
64945,37997,25648,38110,25761,3
64946,37911,25301,38011,25402,3
64947,37902,25420,38015,25533,3
64948,37908,25551,38021,25664,3
64949,37907,25688,38019,25802,3
64950,38095,25835,38195,25935,3
64951,38288,25821,38400,25934,3
64952,37990,25896,38103,26010,3
64953,38093,25927,38206,26041,3
64954,38191,25866,38303,25979,3
64955,38386,25863,38499,25976,3
64956,38485,25926,38598,26039,3
64957,37720,25356,37832,25470,3
64958,37713,25472,37825,25586,3
64959,37797,25588,37909,25702,3
64960,37813,25689,37913,25789,3
64961,37708,25644,37820,25757,3
64962,37708,25772,37821,25885,3
64963,37802,25812,37914,25925,3
64964,37610,25309,37722,25423,3
64965,37618,25425,37731,25539,3
64966,37618,25533,37731,25646,3
64967,37522,25376,37622,25476,3
64968,37523,25488,37623,25589,3
64969,37530,25603,37630,25704,3
64970,37518,25705,37630,25818,3
64971,37521,25784,37633,25897,3
64972,37411,25324,37498,25412,3
64973,37407,25418,37507,25519,3
64974,37407,25537,37507,25638,3
64975,37322,25366,37434,25479,3
64976,37326,25477,37438,25590,3
64977,37319,25581,37432,25694,3
64978,37227,25319,37327,25420,3
64979,37229,25427,37329,25528,3
64980,37232,25543,37332,25644,3
64981,37235,25647,37322,25735,3
64982,37122,25385,37222,25486,3
64983,37113,25489,37226,25602,3
64984,37107,25598,37220,25711,3
64985,37116,25709,37228,25823,3
64986,37328,25846,37428,25947,4
64987,37232,25863,37332,25963,4
64988,37521,25892,37633,26005,3
64989,37515,26010,37627,26123,3
64990,37025,25439,37125,25540,3
64991,37018,25557,37130,25670,3
64992,37024,25657,37136,25771,3
64993,37019,25770,37131,25884,3
64994,36922,25487,37034,25601,3
64995,36923,25599,37036,25713,3
64996,36918,25718,37031,25832,3
64997,36825,25439,36938,25553,3
64998,36825,25547,36938,25661,3
64999,36824,25665,36937,25778,3
65000,36729,25382,36842,25496,3
65001,36730,25490,36843,25604,3
65002,36731,25605,36843,25718,3
65003,36634,25337,36734,25437,3
65004,36630,25440,36742,25553,3
65005,36635,25547,36747,25660,3
65006,36537,25270,36637,25370,3
65007,36538,25383,36650,25496,3
65008,36534,25503,36647,25616,3
65009,36533,25586,36646,25699,3
65010,36444,25219,36544,25319,3
65011,36437,25326,36550,25439,3
65012,36436,25438,36549,25551,3
65013,36442,25551,36555,25664,3
65014,36446,25660,36546,25761,3
65015,36348,25170,36448,25271,3
65016,36348,25279,36448,25380,3
65017,36348,25403,36448,25504,3
65018,36349,25492,36449,25593,3
65019,36339,25620,36451,25733,3
65020,36344,25730,36456,25843,3
65021,36249,25257,36336,25345,3
65022,36242,25344,36330,25433,3
65023,36239,25448,36339,25549,3
65024,36240,25565,36340,25666,3
65025,36233,25651,36333,25752,3
65026,36143,25172,36255,25285,3
65027,36147,25281,36259,25394,3
65028,36142,25398,36254,25511,3
65029,36147,25509,36260,25622,3
65030,36145,25622,36258,25735,3
65031,36047,25233,36160,25346,3
65032,36049,25335,36162,25448,3
65033,36058,25460,36158,25561,3
65034,36053,25563,36166,25677,3
65035,35963,25175,36063,25276,3
65036,35866,25235,35966,25336,3
65037,35772,25292,35872,25392,3
65038,35673,25360,35760,25448,3
65039,35662,25232,35775,25346,3
65040,35955,25289,36055,25390,3
65041,35857,25344,35969,25458,3
65042,35762,25398,35875,25512,3
65043,35659,25450,35772,25563,3
65044,35957,25390,36069,25503,3
65045,35956,25512,36068,25626,3
65046,35952,25621,36064,25735,3
65047,35863,25452,35975,25566,3
65048,35855,25566,35967,25680,3
65049,35761,25514,35874,25627,3
65050,35668,25575,35768,25676,3
65051,35756,25619,35869,25732,3
65052,35576,25289,35676,25389,3
65053,35471,25231,35583,25344,3
65054,35572,25405,35672,25506,3
65055,35573,25516,35673,25617,3
65056,35568,25628,35680,25741,3
65057,35669,25681,35781,25794,3
65058,35477,25356,35577,25457,3
65059,35480,25466,35580,25567,3
65060,35478,25565,35591,25678,3
65061,35472,25688,35585,25801,3
65062,35372,25290,35485,25403,3
65063,35368,25429,35455,25518,3
65064,35372,25524,35459,25612,3
65065,35385,25620,35497,25733,3
65066,35280,25230,35393,25343,3
65067,35283,25349,35383,25450,3
65068,35283,25457,35395,25570,3
65069,35276,25586,35388,25699,3
65070,35281,25689,35381,25789,3
65071,35187,25295,35287,25396,3
65072,35178,25407,35290,25520,3
65073,35177,25513,35289,25626,3
65074,35182,25634,35295,25748,3
65075,35079,25236,35191,25349,3
65076,35079,25350,35191,25463,3
65077,35085,25461,35198,25574,3
65078,35083,25578,35196,25692,3
65079,35080,25694,35193,25808,3
65080,34984,25299,35097,25412,3
65081,34982,25410,35095,25524,3
65082,34989,25519,35089,25619,3
65083,34986,25634,35098,25747,3
65084,34888,25241,35001,25354,3
65085,34889,25348,35002,25462,3
65086,34893,25470,34993,25570,3
65087,34883,25579,34995,25692,3
65088,34886,25698,34998,25811,3
65089,34793,25295,34905,25409,3
65090,34805,25417,34905,25517,3
65091,34802,25529,34902,25630,3
65092,34791,25634,34904,25747,3
65093,34697,25237,34809,25351,3
65094,34700,25347,34813,25460,3
65095,34706,25468,34806,25569,3
65096,34698,25575,34811,25688,3
65097,34699,25683,34812,25796,3
65098,34625,25313,34712,25401,3
65099,34500,25223,34613,25336,3
65100,34607,25405,34720,25518,3
65101,34607,25516,34719,25629,3
65102,34606,25631,34718,25744,3
65103,34505,25357,34617,25470,3
65104,34516,25454,34604,25543,3
65105,34506,25573,34618,25686,3
65106,34522,25691,34609,25779,3
65107,34423,25293,34535,25406,3
65108,34409,25406,34521,25519,3
65109,34415,25531,34502,25619,3
65110,34411,25628,34524,25741,3
65111,34315,25353,34428,25466,3
65112,34319,25457,34432,25570,3
65113,34312,25577,34425,25690,3
65114,34316,25682,34428,25796,3
65115,34216,25293,34329,25406,3
65116,34221,25397,34333,25510,3
65117,34218,25516,34330,25629,3
65118,34222,25629,34334,25743,3
65119,34127,25351,34239,25464,3
65120,34120,25461,34232,25575,3
65121,34027,25293,34139,25406,3
65122,34029,25406,34142,25520,3
65123,33934,25349,34047,25463,3
65124,33834,25293,33946,25407,3
65125,33752,25369,33840,25457,3
65126,33844,25414,33956,25527,3
65127,33842,25524,33954,25637,3
65128,33853,25649,33941,25737,3
65129,33747,25474,33860,25587,3
65130,33746,25578,33859,25691,3
65131,33743,25699,33856,25812,3
65132,33652,25311,33739,25399,3
65133,33546,25247,33659,25360,3
65134,33547,25356,33660,25469,3
65135,33656,25453,33743,25541,3
65136,33648,25551,33735,25640,3
65137,33657,25629,33744,25717,3
65138,33559,25479,33671,25592,3
65139,33551,25583,33663,25696,3
65140,33551,25704,33663,25817,3
65141,33455,25307,33567,25420,3
65142,33451,25416,33563,25529,3
65143,33458,25533,33570,25646,3
65144,33458,25650,33571,25763,3
65145,33350,25252,33462,25365,3
65146,33355,25356,33467,25469,3
65147,33354,25476,33467,25589,3
65148,33356,25601,33469,25714,3
65149,33254,25303,33367,25416,3
65150,33268,25434,33368,25535,3
65151,33264,25540,33364,25640,3
65152,33266,25652,33366,25752,3
65153,33160,25248,33273,25361,3
65154,33156,25363,33269,25476,3
65155,33162,25469,33274,25583,3
65156,33159,25587,33271,25701,3
65157,33154,25708,33266,25821,3
65158,33046,25305,33158,25419,3
65159,33049,25422,33161,25536,3
65160,33053,25535,33165,25648,3
65161,33057,25659,33170,25772,3
65162,32953,25257,33065,25371,3
65163,32952,25367,33064,25481,3
65164,32956,25481,33069,25594,3
65165,32962,25594,33075,25707,3
65166,32963,25723,33063,25824,3
65167,32862,25315,32975,25428,3
65168,32871,25437,32971,25538,3
65169,32877,25556,32965,25644,3
65170,32869,25657,32981,25770,3
65171,32766,25264,32879,25377,3
65172,32769,25373,32881,25486,3
65173,32773,25489,32885,25602,3
65174,32769,25607,32881,25720,3
65175,32772,25715,32884,25828,3
65176,32878,25779,32978,25880,3
65177,32778,25831,32878,25932,3
65178,32663,25321,32775,25434,3
65179,32668,25431,32780,25544,3
65180,32667,25549,32780,25662,3
65181,32674,25659,32787,25772,3
65182,32683,25774,32783,25875,3
65183,32568,25268,32680,25381,3
65184,32565,25380,32678,25493,3
65185,32571,25487,32684,25600,3
65186,32573,25616,32673,25717,3
65187,32572,25712,32672,25813,3
65188,32473,25330,32586,25443,3
65189,32471,25435,32584,25548,3
65190,32468,25543,32580,25656,3
65191,32480,25675,32580,25775,3
65192,32370,25283,32482,25396,3
65193,32373,25390,32485,25503,3
65194,32379,25503,32491,25616,3
65195,32380,25609,32480,25709,3
65196,32291,25352,32391,25453,3
65197,32286,25461,32399,25575,3
65198,32291,25558,32391,25658,3
65199,32180,25282,32293,25395,3
65200,32175,25387,32288,25501,3
65201,32079,25332,32192,25446,3
65202,26620,25198,26720,25299,3
65203,26615,25306,26715,25407,3
65204,26612,25421,26712,25521,3
65205,26616,25537,26716,25637,3
65206,26614,25649,26714,25749,3
65207,26714,25242,26814,25343,3
65208,26707,25364,26820,25477,3
65209,26704,25473,26817,25586,3
65210,26705,25589,26817,25703,3
65211,26810,25202,26910,25303,3
65212,26813,25309,26913,25410,3
65213,26808,25418,26908,25519,3
65214,26800,25536,26913,25649,3
65215,26793,25650,26906,25764,3
65216,26901,25254,26989,25342,3
65217,26909,25367,26997,25455,3
65218,26912,25495,27000,25583,3
65219,26904,25600,27004,25701,3
65220,26999,25195,27099,25296,3
65221,26999,25309,27099,25410,3
65222,26995,25421,27095,25522,3
65223,26987,25530,27099,25643,3
65224,26993,25658,27093,25759,3
65225,27097,25253,27197,25354,3
65226,27095,25365,27195,25466,3
65227,27095,25479,27195,25580,3
65228,27087,25594,27200,25707,3
65229,27195,25196,27307,25310,3
65230,27205,25330,27293,25418,3
65231,27198,25428,27298,25529,3
65232,27203,25543,27303,25644,3
65233,27201,25656,27301,25757,3
65234,27291,25169,27391,25269,3
65235,27285,25270,27385,25370,3
65236,27289,25392,27377,25480,3
65237,27290,25511,27378,25599,3
65238,27291,25603,27379,25691,3
65239,27393,25197,27506,25310,3
65240,27392,25308,27505,25422,3
65241,27390,25420,27502,25534,3
65242,27494,25253,27607,25366,3
65243,27495,25365,27608,25479,3
65244,27492,25477,27605,25591,3
65245,27497,25603,27597,25703,3
65246,27586,25192,27698,25305,3
65247,27581,25301,27669,25389,3
65248,27585,25422,27698,25535,3
65249,27591,25533,27704,25647,3
65250,27610,25650,27710,25750,3
65251,27693,25381,27793,25482,3
65252,27701,25500,27789,25588,3
65253,27788,25196,27901,25309,3
65254,27788,25308,27875,25397,3
65255,27781,25424,27881,25525,3
65256,27884,25258,27997,25371,3
65257,27882,25367,27995,25480,3
65258,27989,25220,28077,25308,3
65259,27985,25316,28085,25417,3
65260,28080,25184,28180,25284,3
65261,28090,25271,28178,25359,3
65262,28171,25206,28271,25306,3
65263,28167,25314,28280,25427,3
65264,28167,25425,28280,25538,3
65265,28280,25254,28368,25342,3
65266,28277,25376,28377,25476,3
65267,28368,25206,28480,25319,3
65268,28474,25245,28561,25333,3
65269,28572,25204,28672,25305,3
65270,28578,25282,28678,25383,3
65271,28764,25171,28876,25284,3
65272,28949,25203,29062,25316,3
65273,29053,25212,29165,25326,3
65274,29150,25193,29250,25293,3
65275,30225,25376,30313,25464,3
65276,30216,25479,30328,25593,3
65277,30216,25596,30329,25709,3
65278,30126,25319,30226,25419,3
65279,30117,25422,30230,25536,3
65280,30122,25540,30222,25641,3
65281,30026,25146,30126,25246,3
65282,30030,25260,30130,25360,3
65283,30024,25370,30137,25483,3
65284,30020,25474,30120,25575,3
65285,29931,25202,30031,25302,3
65286,29924,25306,30037,25419,3
65287,29924,25419,30036,25532,3
65288,29923,25537,30035,25650,3
65289,29835,25180,29935,25280,3
65290,29835,25273,29935,25374,3
65291,29830,25368,29942,25481,3
65292,29825,25487,29937,25600,3
65293,29825,25597,29938,25710,3
65294,29725,25311,29838,25424,3
65295,29733,25422,29846,25535,3
65296,29737,25543,29837,25644,3
65297,29638,25287,29725,25376,3
65298,29644,25373,29731,25461,3
65299,29657,25460,29745,25548,3
65300,29661,25568,29749,25656,3
65301,30220,25709,30320,25810,3
65302,30221,25817,30321,25918,3
65303,30114,25643,30227,25756,3
65304,30115,25757,30228,25870,3
65305,30028,25609,30128,25710,3
65306,29922,25655,30034,25768,3
65307,29831,25713,29931,25814,3
65308,29740,25746,29827,25834,3
65309,29649,25810,29737,25898,3
65310,29740,25663,29827,25751,3
65311,29646,25699,29734,25787,3
65312,29535,25419,29647,25532,3
65313,29537,25536,29649,25649,3
65314,29535,25651,29647,25765,3
65315,29534,25756,29647,25870,3
65316,29439,25383,29551,25496,3
65317,29447,25496,29534,25584,3
65318,29440,25599,29540,25699,3
65319,29442,25708,29555,25822,3
65320,29438,25831,29538,25932,3
65321,29351,25435,29451,25535,3
65322,29345,25539,29458,25653,3
65323,29344,25647,29456,25760,3
65324,29347,25766,29447,25867,3
65325,29246,25482,29346,25582,3
65326,29250,25627,29338,25715,3
65327,29246,25702,29358,25815,3
65328,29254,25837,29342,25925,3
65329,29136,25558,29236,25659,3
65330,29157,25654,29245,25742,3
65331,29142,25767,29242,25868,3
65332,29040,25471,29153,25584,3
65333,29038,25580,29151,25693,3
65334,29045,25710,29145,25811,3
65335,29046,25823,29146,25924,3
65336,28948,25643,29048,25744,3
65337,28954,25765,29054,25866,3
65338,28639,25575,28752,25688,3
65339,28704,25615,28816,25728,3
65340,28850,25666,28938,25754,3
65341,28857,25726,28945,25814,3
65342,28746,25759,28859,25873,3
65343,28653,25704,28766,25818,3
65344,28550,25757,28662,25871,3
65345,29342,25886,29442,25987,3
65346,29243,25925,29356,26038,3
65347,29137,25866,29250,25979,3
65348,29137,25982,29250,26095,3
65349,29039,25927,29139,26028,3
65350,29043,26047,29143,26148,3
65351,28856,25843,28956,25943,3
65352,28944,25870,29056,25983,3
65353,28646,25810,28759,25924,3
65354,28745,25865,28858,25979,3
65355,28871,25947,28958,26035,3
65356,28864,26033,28951,26121,3
65357,28870,26160,28957,26248,3
65358,28944,25979,29056,26092,3
65359,28948,26097,29048,26197,3
65360,28739,25975,28852,26089,3
65361,28739,26093,28852,26206,3
65362,28740,26204,28852,26317,3
65363,28645,25923,28757,26036,3
65364,28646,26034,28758,26147,3
65365,28644,26152,28756,26265,3
65366,28649,26262,28749,26363,3
65367,28546,25868,28658,25981,3
65368,28551,25981,28663,26094,3
65369,28553,26097,28666,26210,3
65370,28551,26203,28664,26316,3
65371,28546,26316,28659,26429,3
65372,28462,25837,28575,25950,3
65373,28464,25945,28564,26046,3
65374,28464,26058,28551,26147,3
65375,28455,26138,28555,26239,3
65376,28454,26268,28554,26369,3
65377,28356,25874,28469,25987,3
65378,28351,25984,28464,26097,3
65379,28359,26091,28471,26204,3
65380,28359,26225,28459,26326,3
65381,28355,26320,28467,26433,3
65382,28255,25807,28368,25920,6
65383,28260,25927,28372,26040,3
65384,28260,26031,28372,26144,3
65385,28257,26153,28369,26266,3
65386,28257,26265,28370,26379,3
65387,28166,25760,28266,25861,3
65388,28163,25877,28275,25990,3
65389,28158,25982,28270,26095,3
65390,28157,26099,28270,26212,3
65391,28158,26212,28271,26326,3
65392,28163,26325,28263,26425,3
65393,28269,26388,28356,26476,3
65394,28359,26436,28459,26536,3
65395,28464,26388,28552,26476,3
65396,28259,26490,28372,26604,3
65397,28158,26546,28270,26659,3
65398,28060,26601,28148,26689,3
65399,27970,26667,28070,26768,3
65400,28076,26061,28163,26149,3
65401,28070,26164,28157,26252,3
65402,28057,26267,28157,26367,3
65403,28053,26371,28153,26472,3
65404,28061,26476,28149,26564,3
65405,27982,25917,28069,26005,3
65406,27965,25998,28077,26112,3
65407,27969,26097,28081,26211,3
65408,27971,26218,28071,26318,3
65409,27964,26323,28076,26436,3
65410,27963,26434,28075,26547,3
65411,27863,25950,27963,26050,3
65412,27865,26051,27977,26164,3
65413,27875,26153,27988,26266,3
65414,27866,26270,27979,26383,3
65415,27869,26383,27982,26496,3
65416,27769,25979,27882,26092,3
65417,27770,26100,27883,26213,3
65418,27776,26205,27889,26318,3
65419,27775,26323,27888,26436,3
65420,27776,26442,27876,26543,3
65421,27685,26163,27773,26251,3
65422,27690,26278,27778,26367,3
65423,27687,26387,27787,26488,3
65424,27583,26206,27695,26319,3
65425,27577,26323,27689,26436,3
65426,27578,26437,27691,26550,3
65427,27474,26272,27587,26385,3
65428,27478,26384,27591,26497,3
65429,27377,26213,27490,26326,3
65430,27382,26331,27494,26445,3
65431,27381,26442,27493,26556,3
65432,27280,26405,27380,26505,3
65433,27179,26449,27292,26562,3
65434,27288,26505,27388,26606,3
65435,27388,26553,27500,26667,3
65436,27478,26497,27591,26611,3
65437,27572,26551,27685,26665,3
65438,27681,26490,27781,26591,3
65439,27967,26562,28067,26663,3
65440,27866,26493,27979,26606,3
